localidade,serie,nome,id,populacao,latitude,longitude
"{'id': '3128808', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Guidoval - MG'}",{'2021': '7026'},Guidoval - MG,3128808,7026,-21.16680016446617,-42.78566929433585
"{'id': '3128907', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Guimarânia - MG'}",{'2021': '8168'},Guimarânia - MG,3128907,8168,-18.816044983837177,-46.75293646564829
"{'id': '3129004', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Guiricema - MG'}",{'2021': '8296'},Guiricema - MG,3129004,8296,-21.014902925737964,-42.699681545133814
"{'id': '3129103', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Gurinhatã - MG'}",{'2021': '5516'},Gurinhatã - MG,3129103,5516,-19.098364773590802,-49.87009123876454
"{'id': '3129202', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Heliodora - MG'}",{'2021': '6623'},Heliodora - MG,3129202,6623,-22.049130546523028,-45.54064550774599
"{'id': '3129301', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Iapu - MG'}",{'2021': '11085'},Iapu - MG,3129301,11085,-19.34713903513157,-42.24276578856219
"{'id': '3129400', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Ibertioga - MG'}",{'2021': '4999'},Ibertioga - MG,3129400,4999,-21.449687962111458,-43.95901105894613
"{'id': '3129509', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Ibiá - MG'}",{'2021': '25511'},Ibiá - MG,3129509,25511,-19.55786857069063,-46.59575667047332
"{'id': '3129608', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Ibiaí - MG'}",{'2021': '8478'},Ibiaí - MG,3129608,8478,-16.8287800117888,-44.79024471131037
"{'id': '3129657', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Ibiracatu - MG'}",{'2021': '5340'},Ibiracatu - MG,3129657,5340,-15.696854078943405,-44.14493123774988
"{'id': '3129707', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Ibiraci - MG'}",{'2021': '14128'},Ibiraci - MG,3129707,14128,-20.393291588313033,-47.11162288140147
"{'id': '3129806', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Ibirité - MG'}",{'2021': '184030'},Ibirité - MG,3129806,184030,-20.02358271646966,-44.06849852659515
"{'id': '3129905', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Ibitiúra de Minas - MG'}",{'2021': '3497'},Ibitiúra de Minas - MG,3129905,3497,-22.067364823363718,-46.407656519225775
"{'id': '3130002', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Ibituruna - MG'}",{'2021': '3003'},Ibituruna - MG,3130002,3003,-21.167141979606708,-44.782952689188974
"{'id': '3130051', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Icaraí de Minas - MG'}",{'2021': '12200'},Icaraí de Minas - MG,3130051,12200,-16.225126797196047,-44.91639305694314
"{'id': '3130101', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Igarapé - MG'}",{'2021': '44561'},Igarapé - MG,3130101,44561,-20.05934855855915,-44.321967545919335
"{'id': '3130200', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Igaratinga - MG'}",{'2021': '11146'},Igaratinga - MG,3130200,11146,-19.951053362599193,-44.71835816629749
"{'id': '3130309', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Iguatama - MG'}",{'2021': '7901'},Iguatama - MG,3130309,7901,-20.156187232366335,-45.75272629770233
"{'id': '3130408', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Ijaci - MG'}",{'2021': '6667'},Ijaci - MG,3130408,6667,-21.178162690445866,-44.9338430650869
"{'id': '3130507', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Ilicínea - MG'}",{'2021': '12511'},Ilicínea - MG,3130507,12511,-20.93145674215993,-45.80164218572011
"{'id': '3130556', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Imbé de Minas - MG'}",{'2021': '6976'},Imbé de Minas - MG,3130556,6976,-19.618645282525193,-41.96770319276737
"{'id': '3130606', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Inconfidentes - MG'}",{'2021': '7387'},Inconfidentes - MG,3130606,7387,-22.336576241912564,-46.28169174196995
"{'id': '3130655', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Indaiabira - MG'}",{'2021': '7328'},Indaiabira - MG,3130655,7328,-15.562196298659655,-42.14295987605897
"{'id': '3130705', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Indianópolis - MG'}",{'2021': '7009'},Indianópolis - MG,3130705,7009,-18.952299313042403,-47.84964568779375
"{'id': '3130804', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Ingaí - MG'}",{'2021': '2785'},Ingaí - MG,3130804,2785,-21.410590689546282,-44.92464531352122
"{'id': '3130903', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Inhapim - MG'}",{'2021': '24020'},Inhapim - MG,3130903,24020,-19.498630653163872,-41.9669142561562
"{'id': '3131000', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Inhaúma - MG'}",{'2021': '6352'},Inhaúma - MG,3131000,6352,-19.497943921412503,-44.409128871862514
"{'id': '3131109', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Inimutaba - MG'}",{'2021': '7605'},Inimutaba - MG,3131109,7605,-18.730258988760347,-44.29191753961651
"{'id': '3131158', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Ipaba - MG'}",{'2021': '18926'},Ipaba - MG,3131158,18926,-19.408841388576736,-42.370797732431384
"{'id': '3131208', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Ipanema - MG'}",{'2021': '20133'},Ipanema - MG,3131208,20133,-19.757799966183605,-41.74935519067454
"{'id': '3131307', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Ipatinga - MG'}",{'2021': '267333'},Ipatinga - MG,3131307,267333,-19.438972748295637,-42.60092198370866
"{'id': '3131406', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Ipiaçu - MG'}",{'2021': '4229'},Ipiaçu - MG,3131406,4229,-18.69822290544576,-49.932119165004785
"{'id': '3131505', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Ipuiúna - MG'}",{'2021': '10156'},Ipuiúna - MG,3131505,10156,-22.028001002673765,-46.13056724354002
"{'id': '3131604', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Iraí de Minas - MG'}",{'2021': '7067'},Iraí de Minas - MG,3131604,7067,-19.043932782922255,-47.4575093449172
"{'id': '3131703', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Itabira - MG'}",{'2021': '121717'},Itabira - MG,3131703,121717,-19.600608397563793,-43.29991272009207
"{'id': '3131802', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Itabirinha - MG'}",{'2021': '11637'},Itabirinha - MG,3131802,11637,-18.54919338686148,-41.244619048037634
"{'id': '3131901', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Itabirito - MG'}",{'2021': '52996'},Itabirito - MG,3131901,52996,-20.253153083617615,-43.80947452317505
"{'id': '3132008', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Itacambira - MG'}",{'2021': '5447'},Itacambira - MG,3132008,5447,-16.935005582312467,-43.32881741660707
"{'id': '3132107', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Itacarambi - MG'}",{'2021': '18175'},Itacarambi - MG,3132107,18175,-15.17726824487512,-44.125008133615914
"{'id': '3132206', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Itaguara - MG'}",{'2021': '13510'},Itaguara - MG,3132206,13510,-20.37192583673948,-44.53181457979045
"{'id': '3132305', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Itaipé - MG'}",{'2021': '12910'},Itaipé - MG,3132305,12910,-17.40937298176948,-41.659367302209375
"{'id': '3132404', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Itajubá - MG'}",{'2021': '97782'},Itajubá - MG,3132404,97782,-22.421962525937023,-45.41440327507564
"{'id': '3132503', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Itamarandiba - MG'}",{'2021': '35130'},Itamarandiba - MG,3132503,35130,-17.85646085072809,-42.877043169385345
"{'id': '3132602', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Itamarati de Minas - MG'}",{'2021': '4395'},Itamarati de Minas - MG,3132602,4395,-21.42404525375702,-42.84785514481159
"{'id': '3132701', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Itambacuri - MG'}",{'2021': '23207'},Itambacuri - MG,3132701,23207,-18.15912513418886,-41.84620685933618
"{'id': '3132800', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Itambé do Mato Dentro - MG'}",{'2021': '2032'},Itambé do Mato Dentro - MG,3132800,2032,-19.396352531580334,-43.35126565117415
"{'id': '3132909', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Itamogi - MG'}",{'2021': '10122'},Itamogi - MG,3132909,10122,-21.07423198207869,-47.050130593902566
"{'id': '3133006', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Itamonte - MG'}",{'2021': '15844'},Itamonte - MG,3133006,15844,-22.289271818818385,-44.757687435124886
"{'id': '3133105', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Itanhandu - MG'}",{'2021': '15511'},Itanhandu - MG,3133105,15511,-22.320097696673947,-44.92104708786069
"{'id': '3133204', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Itanhomi - MG'}",{'2021': '12259'},Itanhomi - MG,3133204,12259,-19.160956887214507,-41.820332304790455
"{'id': '3133303', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Itaobim - MG'}",{'2021': '20997'},Itaobim - MG,3133303,20997,-16.583042472082045,-41.53437342737763
"{'id': '3133402', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Itapagipe - MG'}",{'2021': '15511'},Itapagipe - MG,3133402,15511,-19.79485304020558,-49.42345466084578
"{'id': '3133501', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Itapecerica - MG'}",{'2021': '21760'},Itapecerica - MG,3133501,21760,-20.45849050783702,-45.10791746390173
"{'id': '3133600', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Itapeva - MG'}",{'2021': '9976'},Itapeva - MG,3133600,9976,-22.699783282976075,-46.209786190928895
"{'id': '3133709', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Itatiaiuçu - MG'}",{'2021': '11354'},Itatiaiuçu - MG,3133709,11354,-20.209180222916288,-44.45288625818759
"{'id': '3133758', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Itaú de Minas - MG'}",{'2021': '16286'},Itaú de Minas - MG,3133758,16286,-20.736886208560247,-46.77162275218803
"{'id': '3133808', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Itaúna - MG'}",{'2021': '94455'},Itaúna - MG,3133808,94455,-20.07809005884267,-44.58885130775262
"{'id': '3133907', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Itaverava - MG'}",{'2021': '5321'},Itaverava - MG,3133907,5321,-20.685226840445846,-43.61289974745943
"{'id': '3134004', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Itinga - MG'}",{'2021': '15053'},Itinga - MG,3134004,15053,-16.58658541796802,-41.83552810503881
"{'id': '3134103', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Itueta - MG'}",{'2021': '6074'},Itueta - MG,3134103,6074,-19.37269607272404,-41.10385322666668
"{'id': '3134202', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Ituiutaba - MG'}",{'2021': '105818'},Ituiutaba - MG,3134202,105818,-18.992643823549024,-49.54420845314518
"{'id': '3134301', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Itumirim - MG'}",{'2021': '5978'},Itumirim - MG,3134301,5978,-21.289784278878738,-44.82407795057419
"{'id': '3134400', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Iturama - MG'}",{'2021': '40101'},Iturama - MG,3134400,40101,-19.71632950824331,-50.34499901436614
"{'id': '3134509', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Itutinga - MG'}",{'2021': '3749'},Itutinga - MG,3134509,3749,-21.351285275262644,-44.7102431040819
"{'id': '3134608', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Jaboticatubas - MG'}",{'2021': '20683'},Jaboticatubas - MG,3134608,20683,-19.440758133773308,-43.71816233934827
"{'id': '3134707', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Jacinto - MG'}",{'2021': '12320'},Jacinto - MG,3134707,12320,-16.182458951519315,-40.313728882064886
"{'id': '3134806', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Jacuí - MG'}",{'2021': '7695'},Jacuí - MG,3134806,7695,-21.024432884475566,-46.73562412356496
"{'id': '3134905', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Jacutinga - MG'}",{'2021': '26538'},Jacutinga - MG,3134905,26538,-22.28775494345388,-46.60098855120221
"{'id': '3135001', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Jaguaraçu - MG'}",{'2021': '3151'},Jaguaraçu - MG,3135001,3151,-19.63758049663589,-42.71818829211852
"{'id': '3135050', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Jaíba - MG'}",{'2021': '39850'},Jaíba - MG,3135050,39850,-15.232649098300692,-43.67589443063736
"{'id': '3135076', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Jampruca - MG'}",{'2021': '5453'},Jampruca - MG,3135076,5453,-18.464006011952875,-41.740318052093635
"{'id': '3135100', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Janaúba - MG'}",{'2021': '72374'},Janaúba - MG,3135100,72374,-15.799019282248548,-43.3967132090191
"{'id': '3135209', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Januária - MG'}",{'2021': '67958'},Januária - MG,3135209,67958,-15.319960615166618,-44.84947871693449
"{'id': '3135308', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Japaraíba - MG'}",{'2021': '4418'},Japaraíba - MG,3135308,4418,-20.132782438374512,-45.529125782518115
"{'id': '3135357', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Japonvar - MG'}",{'2021': '7991'},Japonvar - MG,3135357,7991,-15.944498186629593,-44.32925663634133
"{'id': '3135407', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Jeceaba - MG'}",{'2021': '4795'},Jeceaba - MG,3135407,4795,-20.552429631479853,-44.0470838559847
"{'id': '3135456', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Jenipapo de Minas - MG'}",{'2021': '7781'},Jenipapo de Minas - MG,3135456,7781,-17.168263112541165,-42.21529199550917
"{'id': '3135506', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Jequeri - MG'}",{'2021': '12246'},Jequeri - MG,3135506,12246,-20.474166501296345,-42.61961532658483
"{'id': '3135605', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Jequitaí - MG'}",{'2021': '7407'},Jequitaí - MG,3135605,7407,-17.209899681945952,-44.475838212593025
"{'id': '3135704', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Jequitibá - MG'}",{'2021': '5203'},Jequitibá - MG,3135704,5203,-19.2115797684379,-44.00119269633291
"{'id': '3135803', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Jequitinhonha - MG'}",{'2021': '25555'},Jequitinhonha - MG,3135803,25555,-16.388831026955238,-41.08297329275919
"{'id': '3135902', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Jesuânia - MG'}",{'2021': '4774'},Jesuânia - MG,3135902,4774,-22.009932617926502,-45.27537653541107
"{'id': '3136009', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Joaíma - MG'}",{'2021': '15476'},Joaíma - MG,3136009,15476,-16.770726674366678,-41.01537946602036
"{'id': '3136108', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Joanésia - MG'}",{'2021': '4382'},Joanésia - MG,3136108,4382,-19.209623644827797,-42.704367180398954
"{'id': '3136207', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'João Monlevade - MG'}",{'2021': '80903'},João Monlevade - MG,3136207,80903,-19.837941197732,-43.16148613279337
"{'id': '3136306', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'João Pinheiro - MG'}",{'2021': '47990'},João Pinheiro - MG,3136306,47990,-17.60492986583557,-45.93427088052824
"{'id': '3136405', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Joaquim Felício - MG'}",{'2021': '4757'},Joaquim Felício - MG,3136405,4757,-17.676046362683103,-44.11158224437016
"{'id': '3136504', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Jordânia - MG'}",{'2021': '10872'},Jordânia - MG,3136504,10872,-15.883302786275745,-40.313890397010695
"{'id': '3136520', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'José Gonçalves de Minas - MG'}",{'2021': '4474'},José Gonçalves de Minas - MG,3136520,4474,-16.90018741245843,-42.65613461426693
"{'id': '3136553', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'José Raydan - MG'}",{'2021': '5104'},José Raydan - MG,3136553,5104,-18.247173567328,-42.48014390449171
"{'id': '3136579', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Josenópolis - MG'}",{'2021': '4911'},Josenópolis - MG,3136579,4911,-16.541650972342328,-42.55069709734858
"{'id': '3136603', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Nova União - MG'}",{'2021': '5739'},Nova União - MG,3136603,5739,-19.635338919897197,-43.572039776676775
"{'id': '3136652', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Juatuba - MG'}",{'2021': '27823'},Juatuba - MG,3136652,27823,-19.956330595060372,-44.35431572353851
"{'id': '3136702', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Juiz de Fora - MG'}",{'2021': '577532'},Juiz de Fora - MG,3136702,577532,-21.745499467248855,-43.464732733469724
"{'id': '3136801', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Juramento - MG'}",{'2021': '4359'},Juramento - MG,3136801,4359,-16.840116702668276,-43.56448907873261
"{'id': '3136900', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Juruaia - MG'}",{'2021': '10795'},Juruaia - MG,3136900,10795,-21.220843310343778,-46.52651927711184
"{'id': '3136959', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Juvenília - MG'}",{'2021': '5706'},Juvenília - MG,3136959,5706,-14.385665470828831,-44.08413448733057
"{'id': '3137007', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Ladainha - MG'}",{'2021': '18272'},Ladainha - MG,3137007,18272,-17.626402817430993,-41.82255323616727
"{'id': '3137106', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Lagamar - MG'}",{'2021': '7588'},Lagamar - MG,3137106,7588,-18.103542359790477,-46.734621866652425
"{'id': '3137205', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Lagoa da Prata - MG'}",{'2021': '53236'},Lagoa da Prata - MG,3137205,53236,-20.01101132835392,-45.493998893573924
"{'id': '3137304', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Lagoa dos Patos - MG'}",{'2021': '4062'},Lagoa dos Patos - MG,3137304,4062,-17.007814535331942,-44.646363168269076
"{'id': '3137403', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Lagoa Dourada - MG'}",{'2021': '13115'},Lagoa Dourada - MG,3137403,13115,-20.89225372482655,-44.07468088311455
"{'id': '3137502', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Lagoa Formosa - MG'}",{'2021': '18168'},Lagoa Formosa - MG,3137502,18168,-18.769533851258153,-46.3367769198731
"{'id': '3137536', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Lagoa Grande - MG'}",{'2021': '9681'},Lagoa Grande - MG,3137536,9681,-17.766370240750717,-46.50160745693489
"{'id': '3137601', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Lagoa Santa - MG'}",{'2021': '66744'},Lagoa Santa - MG,3137601,66744,-19.628407006864844,-43.88581180985231
"{'id': '3137700', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Lajinha - MG'}",{'2021': '19914'},Lajinha - MG,3137700,19914,-20.143693582997315,-41.58790258608452
"{'id': '3137809', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Lambari - MG'}",{'2021': '20995'},Lambari - MG,3137809,20995,-22.00092626017967,-45.37769652647029
"{'id': '3137908', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Lamim - MG'}",{'2021': '3366'},Lamim - MG,3137908,3366,-20.779724806042058,-43.474538873067374
"{'id': '3138005', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Laranjal - MG'}",{'2021': '6856'},Laranjal - MG,3138005,6856,-21.356634939573173,-42.45076273774737
"{'id': '3138104', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Lassance - MG'}",{'2021': '6494'},Lassance - MG,3138104,6494,-17.880815384894067,-44.69555228714595
"{'id': '3138203', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Lavras - MG'}",{'2021': '105756'},Lavras - MG,3138203,105756,-21.2646758167167,-45.03848723798322
"{'id': '3138302', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Leandro Ferreira - MG'}",{'2021': '3222'},Leandro Ferreira - MG,3138302,3222,-19.679512266065068,-45.0408245446627
"{'id': '3138351', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Leme do Prado - MG'}",{'2021': '4923'},Leme do Prado - MG,3138351,4923,-17.069809021779054,-42.7445489240167
"{'id': '3138401', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Leopoldina - MG'}",{'2021': '52690'},Leopoldina - MG,3138401,52690,-21.548648432989687,-42.64409656023254
"{'id': '3138500', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Liberdade - MG'}",{'2021': '4994'},Liberdade - MG,3138500,4994,-22.015819635965094,-44.333067037091595
"{'id': '3138609', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Lima Duarte - MG'}",{'2021': '16749'},Lima Duarte - MG,3138609,16749,-21.799403400084817,-43.88691630308504
"{'id': '3138625', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Limeira do Oeste - MG'}",{'2021': '7640'},Limeira do Oeste - MG,3138625,7640,-19.407378387457705,-50.647642779755756
"{'id': '3138658', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Lontra - MG'}",{'2021': '9766'},Lontra - MG,3138658,9766,-15.856349192799453,-44.26961992969958
"{'id': '3138674', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Luisburgo - MG'}",{'2021': '6249'},Luisburgo - MG,3138674,6249,-20.436289517662292,-42.07445984823471
"{'id': '3138682', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Luislândia - MG'}",{'2021': '6735'},Luislândia - MG,3138682,6735,-16.196269538675022,-44.59648667179127
"{'id': '3138708', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Luminárias - MG'}",{'2021': '5431'},Luminárias - MG,3138708,5431,-21.53797787532252,-44.92314486308756
"{'id': '3138807', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Luz - MG'}",{'2021': '18297'},Luz - MG,3138807,18297,-19.827340720201864,-45.67881942249611
"{'id': '3138906', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Machacalis - MG'}",{'2021': '7112'},Machacalis - MG,3138906,7112,-17.08385675399872,-40.7197256673105
"{'id': '3139003', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Machado - MG'}",{'2021': '42682'},Machado - MG,3139003,42682,-21.665935074922608,-45.920120899970435
"{'id': '3139102', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Madre de Deus de Minas - MG'}",{'2021': '5119'},Madre de Deus de Minas - MG,3139102,5119,-21.484976513878518,-44.33214688709287
"{'id': '3139201', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Malacacheta - MG'}",{'2021': '18556'},Malacacheta - MG,3139201,18556,-17.843360066833334,-42.11022667502841
"{'id': '3139250', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Mamonas - MG'}",{'2021': '6565'},Mamonas - MG,3139250,6565,-15.012832831223609,-42.953913303355755
"{'id': '3139300', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Manga - MG'}",{'2021': '18051'},Manga - MG,3139300,18051,-14.648100224810872,-44.0925459266773
"{'id': '3139409', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Manhuaçu - MG'}",{'2021': '92074'},Manhuaçu - MG,3139409,92074,-20.195325031147377,-42.10683462744651
"{'id': '3139508', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Manhumirim - MG'}",{'2021': '22894'},Manhumirim - MG,3139508,22894,-20.347320793048603,-41.93940220370605
"{'id': '3139607', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Mantena - MG'}",{'2021': '27651'},Mantena - MG,3139607,27651,-18.684918735247223,-41.080869409900714
"{'id': '3139706', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Maravilhas - MG'}",{'2021': '8113'},Maravilhas - MG,3139706,8113,-19.501192101779374,-44.67125183005415
"{'id': '3139805', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Mar de Espanha - MG'}",{'2021': '12985'},Mar de Espanha - MG,3139805,12985,-21.87768051169189,-43.01857333623625
"{'id': '3139904', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Maria da Fé - MG'}",{'2021': '14019'},Maria da Fé - MG,3139904,14019,-22.322470448636203,-45.31353948700338
"{'id': '3140001', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Mariana - MG'}",{'2021': '61830'},Mariana - MG,3140001,61830,-20.32910250326981,-43.33133404188113
"{'id': '3140100', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Marilac - MG'}",{'2021': '4079'},Marilac - MG,3140100,4079,-18.493978921378854,-42.074048060296576
"{'id': '3140159', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Mário Campos - MG'}",{'2021': '15814'},Mário Campos - MG,3140159,15814,-20.076674920035142,-44.17607312037658
"{'id': '3140209', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Maripá de Minas - MG'}",{'2021': '3000'},Maripá de Minas - MG,3140209,3000,-21.6943031587291,-42.95654604168455
